"shapeid","x","y"
"15","5.34522644928","44.1509027778"
"15","5.34518939394","44.1488194444"
"15","5.34531828704","44.1467361111"
"15","5.34513640873","44.1446527778"
"15","5.34612058081","44.1425694444"
"15","5.34621527778","44.1404861111"
"15","5.34673611111","44.1390277778"
"15","5.34696759259","44.1384027778"
"15","5.34673611111","44.1379563492"
"15","5.34465277778","44.1381944444"
"16","5.32798611111","44.1213194444"
"16","5.32832213262","44.1217361111"
"16","5.32798611111","44.1220032051"
"16","5.32625","44.1217361111"
"16","5.32798611111","44.1213194444"
"17","5.34029671717","44.1217361111"
"17","5.34048611111","44.1224305556"
"17","5.34080662393","44.1238194444"
"17","5.34184480676","44.1259027778"
"17","5.3414781746","44.1279861111"
"17","5.34048611111","44.1288541667"
"17","5.33866319444","44.1300694444"
"17","5.33840277778","44.1302430556"
"17","5.33805555556","44.1300694444"
"17","5.33631944444","44.1292361111"
"17","5.33423611111","44.1290277778"
"17","5.33241319444","44.1300694444"
"17","5.33215277778","44.130130719"
"17","5.33025883838","44.1300694444"
"17","5.33006944444","44.1300595708"
"17","5.32798611111","44.1300585369"
"17","5.32590277778","44.1300043403"
"17","5.32560515873","44.1300694444"
"17","5.32398836336","44.1321527778"
"17","5.32461111111","44.1342361111"
"17","5.32381944444","44.1353356481"
"17","5.32184027778","44.1342361111"
"17","5.32173611111","44.1341935941"
"17","5.31965277778","44.1335895594"
"17","5.31899488304","44.1342361111"
"17","5.31929358238","44.1363194444"
"17","5.31756944444","44.1369773392"
"17","5.31666035354","44.1363194444"
"17","5.31548611111","44.1350277778"
"17","5.31435515873","44.1342361111"
"17","5.31340277778","44.133555839"
"17","5.31131944444","44.1341135621"
"17","5.31097222222","44.1342361111"
"17","5.30923611111","44.1348148148"
"17","5.30715277778","44.1352462121"
"17","5.30506944444","44.1356498016"
"17","5.30389756944","44.1363194444"
"17","5.30298611111","44.1366053922"
"17","5.30090277778","44.1369321895"
"17","5.29905092593","44.1384027778"
"17","5.29881944444","44.1385515873"
"17","5.29673611111","44.1388194444"
"17","5.29517361111","44.1384027778"
"17","5.29465277778","44.1382607323"
"17","5.29387152778","44.1384027778"
"17","5.29256944444","44.1391468254"
"17","5.29175422705","44.1404861111"
"17","5.29048611111","44.1412152778"
"17","5.28840277778","44.1411805556"
"17","5.28631944444","44.1407837302"
"17","5.28591621864","44.1425694444"
"17","5.28631944444","44.1432104701"
"17","5.28749131944","44.1446527778"
"17","5.28631944444","44.1462152778"
"17","5.28423611111","44.1456618924"
"17","5.28276830808","44.1446527778"
"17","5.28215277778","44.1440885417"
"17","5.28006944444","44.1440479391"
"17","5.27798611111","44.1444675926"
"17","5.27752314815","44.1446527778"
"17","5.27590277778","44.1464756944"
"17","5.27568347953","44.1467361111"
"17","5.27381944444","44.1478093434"
"17","5.27173611111","44.1486300505"
"17","5.27128968254","44.1488194444"
"17","5.26965277778","44.1500925926"
"17","5.26756944444","44.1507189542"
"17","5.26678819444","44.1509027778"
"17","5.26548611111","44.1511568428"
"17","5.26340277778","44.1524503968"
"17","5.26131944444","44.1525231481"
"17","5.25923611111","44.1529816879"
"17","5.25922781098","44.1529861111"
"17","5.25715277778","44.1539330808"
"17","5.25506944444","44.1547787468"
"17","5.25368055556","44.1550694444"
"17","5.25298611111","44.155205314"
"17","5.25108008274","44.1571527778"
"17","5.25090277778","44.1572610029"
"17","5.24881944444","44.1573194444"
"17","5.24673611111","44.1575315657"
"17","5.24465277778","44.1583101852"
"17","5.24256944444","44.1584685673"
"17","5.24048611111","44.1588780382"
"17","5.2397468638","44.1592361111"
"17","5.23840277778","44.1597991742"
"17","5.23631944444","44.1602256944"
"17","5.23456944444","44.1613194444"
"17","5.23423611111","44.1615477549"
"17","5.23215277778","44.1614246633"
"17","5.23041666667","44.1613194444"
"17","5.23006944444","44.1612960362"
"17","5.23001461988","44.1613194444"
"17","5.22798611111","44.1628308824"
"17","5.22604166667","44.1634027778"
"17","5.22590277778","44.1634247076"
"17","5.22381944444","44.1634288194"
"17","5.22173611111","44.1640093179"
"17","5.21965277778","44.1644620998"
"17","5.2184909188","44.1654861111"
"17","5.21756944444","44.1664640023"
"17","5.21614400585","44.1675694444"
"17","5.21756944444","44.1688005051"
"17","5.21844153747","44.1696527778"
"17","5.21965277778","44.1703291847"
"17","5.22173611111","44.1714827327"
"17","5.22217215762","44.1717361111"
"17","5.22381944444","44.1727064307"
"17","5.22585069444","44.1738194444"
"17","5.22590277778","44.1738530466"
"17","5.2279827014","44.1759027778"
"17","5.22798611111","44.1759079731"
"17","5.23006944444","44.1776111111"
"17","5.23140873016","44.1779861111"
"17","5.23215277778","44.1780621452"
"17","5.23309974747","44.1779861111"
"17","5.23423611111","44.1778647519"
"17","5.23455662393","44.1779861111"
"17","5.23631944444","44.178694874"
"17","5.23840277778","44.1797986111"
"17","5.23903262274","44.1800694444"
"17","5.23966145833","44.1821527778"
"17","5.24048611111","44.182578405"
"17","5.24256944444","44.1832030533"
"17","5.24465277778","44.1835416667"
"17","5.24673611111","44.1842205638"
"17","5.24683531746","44.1842361111"
"17","5.24828373016","44.1863194444"
"17","5.24881944444","44.1874558081"
"17","5.24952967172","44.1884027778"
"17","5.25090277778","44.1889727463"
"17","5.25298611111","44.1895902778"
"17","5.25506944444","44.1903088061"
"17","5.25550804094","44.1904861111"
"17","5.25715277778","44.1919742063"
"17","5.25923611111","44.1923958333"
"17","5.26131944444","44.1924583333"
"17","5.26329166667","44.1904861111"
"17","5.26340277778","44.1903472222"
"17","5.26548611111","44.1900613538"
"17","5.26620332423","44.1904861111"
"17","5.26756944444","44.1909317439"
"17","5.26965277778","44.1909678067"
"17","5.27173611111","44.1906532922"
"17","5.27381944444","44.1908082761"
"17","5.27590277778","44.1908040936"
"17","5.27798611111","44.1908789683"
"17","5.28006944444","44.1905735237"
"17","5.2804265873","44.1904861111"
"17","5.28215277778","44.189978408"
"17","5.28416890681","44.1884027778"
"17","5.28423611111","44.1883226496"
"17","5.28568287037","44.1863194444"
"17","5.28631944444","44.1857417134"
"17","5.28840277778","44.1847853535"
"17","5.29048611111","44.1854531078"
"17","5.29208243146","44.1842361111"
"17","5.29161044974","44.1821527778"
"17","5.29256944444","44.180203853"
"17","5.29266634367","44.1800694444"
"17","5.29465277778","44.1790277778"
"17","5.29673611111","44.1781772426"
"17","5.29722630719","44.1779861111"
"17","5.29881944444","44.1771290436"
"17","5.30079648526","44.1759027778"
"17","5.30090277778","44.1757772758"
"17","5.30298611111","44.1744405625"
"17","5.30506944444","44.1739484127"
"17","5.30548611111","44.1738194444"
"17","5.30715277778","44.1729987374"
"17","5.30923611111","44.1720359848"
"17","5.30968592172","44.1717361111"
"17","5.31131944444","44.1707447318"
"17","5.31340277778","44.1699305556"
"17","5.31548611111","44.1698465762"
"17","5.31681944444","44.1696527778"
"17","5.31756944444","44.1694990893"
"17","5.31965277778","44.1684967084"
"17","5.32173611111","44.1681002938"
"17","5.32381944444","44.1680563104"
"17","5.32513684641","44.1675694444"
"17","5.32590277778","44.1671748737"
"17","5.32798611111","44.1670211988"
"17","5.33006944444","44.1663031046"
"17","5.33215277778","44.1654880934"
"17","5.33423611111","44.1654878315"
"17","5.33424598473","44.1654861111"
"17","5.33631944444","44.1651388889"
"17","5.33840277778","44.1653819444"
"17","5.34048611111","44.1652304874"
"17","5.34256944444","44.1647820881"
"17","5.34465277778","44.1643002137"
"17","5.34673611111","44.1637926612"
"17","5.34765758547","44.1634027778"
"17","5.34881944444","44.1628993056"
"17","5.35090277778","44.1630415061"
"17","5.35258547009","44.1634027778"
"17","5.35298611111","44.1634910546"
"17","5.35506944444","44.1640402156"
"17","5.35715277778","44.1643263173"
"17","5.35810579196","44.1634027778"
"17","5.35899429563","44.1613194444"
"17","5.35923611111","44.161077629"
"17","5.36131944444","44.1598404368"
"17","5.36284188034","44.1592361111"
"17","5.36340277778","44.1590008961"
"17","5.36548611111","44.1583830927"
"17","5.36756944444","44.1580861111"
"17","5.36965277778","44.1573393449"
"17","5.37104166667","44.1571527778"
"17","5.37173611111","44.1570519713"
"17","5.37381944444","44.1570115348"
"17","5.37424679487","44.1571527778"
"17","5.37590277778","44.1580138889"
"17","5.3778955314","44.1592361111"
"17","5.37798611111","44.1592916667"
"17","5.37805673258","44.1592361111"
"17","5.38006944444","44.1582211538"
"17","5.38215277778","44.1573450855"
"17","5.38423611111","44.1574183007"
"17","5.38631944444","44.1579243827"
"17","5.38747685185","44.1571527778"
"17","5.38840277778","44.1564927118"
"17","5.39048611111","44.1554195845"
"17","5.39150237127","44.1550694444"
"17","5.39256944444","44.1546717172"
"17","5.39465277778","44.1546966374"
"17","5.39673611111","44.1536089633"
"17","5.39875","44.1529861111"
"17","5.39881944444","44.1527546296"
"17","5.39926989489","44.1509027778"
"17","5.39881944444","44.1500255848"
"17","5.39820007508","44.1488194444"
"17","5.39673611111","44.1475883838"
"17","5.39465277778","44.1467881944"
"17","5.39256944444","44.1470112683"
"17","5.39048611111","44.1468876263"
"17","5.38840277778","44.1477015583"
"17","5.38631944444","44.1478855364"
"17","5.38423611111","44.1480478395"
"17","5.38215277778","44.1475966184"
"17","5.38006944444","44.147337963"
"17","5.37798611111","44.1480753968"
"17","5.37638354701","44.1488194444"
"17","5.37590277778","44.1489718835"
"17","5.37538194444","44.1488194444"
"17","5.37381944444","44.1484288194"
"17","5.37173611111","44.1483234127"
"17","5.36965277778","44.1481051587"
"17","5.36756944444","44.1482986111"
"17","5.36548611111","44.1484444444"
"17","5.36340277778","44.1481684028"
"17","5.36131944444","44.1483113144"
"17","5.36048611111","44.1488194444"
"17","5.35923611111","44.1497123016"
"17","5.35715277778","44.1491666667"
"17","5.35506944444","44.1497222222"
"17","5.35298611111","44.1506423611"
"17","5.35215277778","44.1509027778"
"17","5.35090277778","44.1511431624"
"17","5.34881944444","44.1529770924"
"17","5.34816305175","44.1509027778"
"17","5.34832193201","44.1488194444"
"17","5.34825396825","44.1467361111"
"17","5.34874882298","44.1446527778"
"17","5.34881944444","44.1444716184"
"17","5.34961489899","44.1425694444"
"17","5.35022030651","44.1404861111"
"17","5.35090277778","44.1394162913"
"17","5.35148871528","44.1384027778"
"17","5.35189780265","44.1363194444"
"17","5.35285313239","44.1342361111"
"17","5.35298611111","44.1339071637"
"17","5.35362713675","44.1321527778"
"17","5.35400237127","44.1300694444"
"17","5.35344907407","44.1279861111"
"17","5.35298611111","44.1270245726"
"17","5.35194444444","44.1259027778"
"17","5.35090277778","44.1240798611"
"17","5.34881944444","44.1249412393"
"17","5.34749368687","44.1238194444"
"17","5.34673611111","44.1231784188"
"17","5.34486111111","44.1217361111"
"17","5.34465277778","44.1215972222"
"17","5.34256944444","44.1210850694"
"17","5.34048611111","44.1216059028"
"17","5.34029671717","44.1217361111"
"18","5.33076388889","44.1113194444"
"18","5.33173611111","44.1134027778"
"18","5.33006944444","44.1137996032"
"18","5.32798611111","44.1152083333"
"18","5.32766559829","44.1154861111"
"18","5.32590277778","44.1169184028"
"18","5.32540674603","44.1175694444"
"18","5.32590277778","44.1182638889"
"18","5.32659722222","44.1196527778"
"18","5.32590277778","44.1215467172"
"18","5.32381944444","44.1209953704"
"18","5.32173611111","44.1209027778"
"18","5.31965277778","44.1205456349"
"18","5.31756944444","44.1212310606"
"18","5.31652777778","44.1217361111"
"18","5.31744444444","44.1238194444"
"18","5.31756944444","44.1240911836"
"18","5.31900622605","44.1259027778"
"18","5.31756944444","44.1269190379"
"18","5.31671160131","44.1279861111"
"18","5.31621074879","44.1300694444"
"18","5.31548611111","44.1305456349"
"18","5.31456018519","44.1300694444"
"18","5.31399801587","44.1279861111"
"18","5.31340277778","44.1271796595"
"18","5.31168176329","44.1259027778"
"18","5.31131944444","44.1257512626"
"18","5.30923611111","44.1251014957"
"18","5.30715277778","44.1250099206"
"18","5.30645833333","44.1259027778"
"18","5.30506944444","44.1266380719"
"18","5.3037962963","44.1279861111"
"18","5.30298611111","44.1286201691"
"18","5.30090277778","44.1288194444"
"18","5.29881944444","44.1287731481"
"18","5.29673611111","44.1295063814"
"18","5.29593482906","44.1300694444"
"18","5.29465277778","44.131584596"
"18","5.29402777778","44.1321527778"
"18","5.29256944444","44.1329861111"
"18","5.29048611111","44.1338640873"
"18","5.28953914141","44.1342361111"
"18","5.28840277778","44.1345268088"
"18","5.28631944444","44.1350568182"
"18","5.28465277778","44.1363194444"
"18","5.28423611111","44.1365735095"
"18","5.2825","44.1363194444"
"18","5.28215277778","44.1362673611"
"18","5.28006944444","44.135870098"
"18","5.27933019713","44.1363194444"
"18","5.27935515873","44.1384027778"
"18","5.27798611111","44.1391882969"
"18","5.27590277778","44.1391211686"
"18","5.2744890873","44.1404861111"
"18","5.27381944444","44.1410720486"
"18","5.27173611111","44.1422879129"
"18","5.27104166667","44.1425694444"
"18","5.26965277778","44.1432638889"
"18","5.26756944444","44.1446462876"
"18","5.26755222681","44.1446527778"
"18","5.26548611111","44.1454340278"
"18","5.26375","44.1467361111"
"18","5.26340277778","44.1469255051"
"18","5.26131944444","44.1477418582"
"18","5.25948120915","44.1488194444"
"18","5.25923611111","44.148895202"
"18","5.25715277778","44.1493275745"
"18","5.25506944444","44.1505857488"
"18","5.25361111111","44.1509027778"
"18","5.25298611111","44.1510716967"
"18","5.25090277778","44.1521454678"
"18","5.24881944444","44.1529282407"
"18","5.24875","44.1529861111"
"18","5.24673611111","44.1540277778"
"18","5.24465277778","44.1541714559"
"18","5.24307449495","44.1550694444"
"18","5.24256944444","44.1553472222"
"18","5.24048611111","44.1557928241"
"18","5.23840277778","44.1564697177"
"18","5.23714015152","44.1571527778"
"18","5.23631944444","44.1575138889"
"18","5.23423611111","44.1576578283"
"18","5.23215277778","44.1589454134"
"18","5.23006944444","44.1589419935"
"18","5.22798611111","44.1589426839"
"18","5.22747798103","44.1592361111"
"18","5.22590277778","44.1607380491"
"18","5.22397970085","44.1613194444"
"18","5.22381944444","44.1613402778"
"18","5.22173611111","44.1617317708"
"18","5.21965277778","44.1616666667"
"18","5.21756944444","44.1622048611"
"18","5.21548611111","44.1629398148"
"18","5.21457465278","44.1634027778"
"18","5.21340277778","44.164505719"
"18","5.2126781401","44.1654861111"
"18","5.21206944444","44.1675694444"
"18","5.21340277778","44.1684352453"
"18","5.21482323232","44.1696527778"
"18","5.21548611111","44.1703057629"
"18","5.21756944444","44.1716865079"
"18","5.21765277778","44.1717361111"
"18","5.21756944444","44.1719965278"
"18","5.21594907407","44.1738194444"
"18","5.21756944444","44.1742032164"
"18","5.21965277778","44.1748313492"
"18","5.22173611111","44.1746449161"
"18","5.22381944444","44.1753323413"
"18","5.22459229391","44.1759027778"
"18","5.22531798246","44.1779861111"
"18","5.22590277778","44.1784027778"
"18","5.22798611111","44.1797977053"
"18","5.23006944444","44.1796940691"
"18","5.23215277778","44.1795828264"
"18","5.23423611111","44.1796890097"
"18","5.23500365497","44.1800694444"
"18","5.23564980159","44.1821527778"
"18","5.23631944444","44.1831143162"
"18","5.23764520202","44.1842361111"
"18","5.23840277778","44.184437724"
"18","5.24048611111","44.1847071256"
"18","5.24256944444","44.1850611936"
"18","5.24465277778","44.1861366959"
"18","5.24484931866","44.1863194444"
"18","5.24536199764","44.1884027778"
"18","5.24673611111","44.1892638889"
"18","5.24881944444","44.1902473958"
"18","5.24949346405","44.1904861111"
"18","5.24881944444","44.1909537982"
"18","5.24673611111","44.1921527778"
"18","5.24621527778","44.1925694444"
"18","5.24653449821","44.1946527778"
"18","5.24673611111","44.1947230025"
"18","5.24881944444","44.1946707375"
"18","5.25090277778","44.1946545124"
"18","5.25298611111","44.1949503968"
"18","5.25506944444","44.1952065752"
"18","5.25715277778","44.1950068083"
"18","5.25923611111","44.1947916667"
"18","5.26111111111","44.1946527778"
"18","5.26131944444","44.1946313001"
"18","5.26340277778","44.1928830645"
"18","5.26380232116","44.1925694444"
"18","5.26548611111","44.191678744"
"18","5.26756944444","44.1920458259"
"18","5.26965277778","44.1921720456"
"18","5.27173611111","44.1919393004"
"18","5.27381944444","44.1918821592"
"18","5.27590277778","44.1919005848"
"18","5.27798611111","44.1920694444"
"18","5.28006944444","44.1920304002"
"18","5.28215277778","44.1917085629"
"18","5.28417903349","44.1904861111"
"18","5.28423611111","44.1904440236"
"18","5.28629818594","44.1884027778"
"18","5.28631944444","44.1883721405"
"18","5.28840277778","44.1867113586"
"18","5.29048611111","44.1871703834"
"18","5.29256944444","44.1876575203"
"18","5.29465277778","44.1865752924"
"18","5.29480791962","44.1863194444"
"18","5.29465277778","44.1859722222"
"18","5.2940295584","44.1842361111"
"18","5.29354166667","44.1821527778"
"18","5.29465277778","44.1806376263"
"18","5.29497605364","44.1800694444"
"18","5.29673611111","44.1791329001"
"18","5.29881944444","44.1783912037"
"18","5.29970867209","44.1779861111"
"18","5.30090277778","44.1772965571"
"18","5.30273533951","44.1759027778"
"18","5.30298611111","44.1757345583"
"18","5.30506944444","44.1749404762"
"18","5.30715277778","44.1745601852"
"18","5.30879212204","44.1738194444"
"18","5.30923611111","44.1736142677"
"18","5.31131944444","44.1723179429"
"18","5.31266493056","44.1717361111"
"18","5.31340277778","44.1714737654"
"18","5.31548611111","44.1710578165"
"18","5.31756944444","44.17078125"
"18","5.31965277778","44.1696952948"
"18","5.31979402072","44.1696527778"
"18","5.32173611111","44.1691018964"
"18","5.32381944444","44.1691885568"
"18","5.32590277778","44.1685050732"
"18","5.32798611111","44.1685298463"
"18","5.33006944444","44.168192804"
"18","5.33191052972","44.1675694444"
"18","5.33215277778","44.1674703325"
"18","5.33423611111","44.1672081728"
"18","5.33631944444","44.166904933"
"18","5.33840277778","44.166822318"
"18","5.34048611111","44.1666435185"
"18","5.34256944444","44.1662396572"
"18","5.34465277778","44.1658873457"
"18","5.34673611111","44.1654877502"
"18","5.34674118005","44.1654861111"
"18","5.34881944444","44.1647234623"
"18","5.35090277778","44.1648989899"
"18","5.35298611111","44.1652565913"
"18","5.35434027778","44.1654861111"
"18","5.35506944444","44.1656236897"
"18","5.35715277778","44.1666269841"
"18","5.35923611111","44.1657963948"
"18","5.35946047009","44.1654861111"
"18","5.36034571256","44.1634027778"
"18","5.36131944444","44.1616111111"
"18","5.36162326389","44.1613194444"
"18","5.36340277778","44.1606468723"
"18","5.36548611111","44.1600981801"
"18","5.36756944444","44.1597654827"
"18","5.3687879979","44.1592361111"
"18","5.36965277778","44.1588940713"
"18","5.37173611111","44.1585822182"
"18","5.37381944444","44.1587909544"
"18","5.37446244856","44.1592361111"
"18","5.37590277778","44.1607318376"
"18","5.37683815193","44.1613194444"
"18","5.37798611111","44.1618451454"
"18","5.37874624625","44.1613194444"
"18","5.38006944444","44.1602314815"
"18","5.38153802368","44.1592361111"
"18","5.38215277778","44.1589476496"
"18","5.38344588123","44.1592361111"
"18","5.38423611111","44.1594179894"
"18","5.38631944444","44.1597192029"
"18","5.38840277778","44.1595833333"
"18","5.38901041667","44.1592361111"
"18","5.39048611111","44.1571928419"
"18","5.39053692412","44.1571527778"
"18","5.39256944444","44.1564524977"
"18","5.39465277778","44.1566133433"
"18","5.39673611111","44.1557497166"
"18","5.39797067901","44.1550694444"
"18","5.39881944444","44.1546906566"
"18","5.39993733062","44.1550694444"
"18","5.40090277778","44.1554292929"
"18","5.40298611111","44.1557978827"
"18","5.40506944444","44.1552367194"
"18","5.40606582126","44.1550694444"
"18","5.40715277778","44.1544742063"
"18","5.40923611111","44.1533802553"
"18","5.41105902778","44.1529861111"
"18","5.40923611111","44.1527160494"
"18","5.40715277778","44.1516840278"
"18","5.40658459596","44.1509027778"
"18","5.40516865079","44.1488194444"
"18","5.40506944444","44.1486549708"
"18","5.40402777778","44.1488194444"
"18","5.40298611111","44.1489027778"
"18","5.40275462963","44.1488194444"
"18","5.40090277778","44.1476289683"
"18","5.40035929952","44.1467361111"
"18","5.39935239018","44.1446527778"
"18","5.39881944444","44.1438625479"
"18","5.39673611111","44.1434861111"
"18","5.39465277778","44.1431082375"
"18","5.39335069444","44.1425694444"
"18","5.39256944444","44.1418482906"
"18","5.39048611111","44.14084843"
"18","5.38840277778","44.1407986111"
"18","5.38631944444","44.1423741319"
"18","5.3846412037","44.1404861111"
"18","5.38423611111","44.1397916667"
"18","5.38215277778","44.1389236111"
"18","5.38006944444","44.1384722222"
"18","5.37798611111","44.1390155229"
"18","5.37590277778","44.140478129"
"18","5.3758966683","44.1404861111"
"18","5.37481582126","44.1425694444"
"18","5.37381944444","44.1432434641"
"18","5.37173611111","44.1427083333"
"18","5.37138888889","44.1425694444"
"18","5.37017361111","44.1404861111"
"18","5.36965277778","44.140214372"
"18","5.36940277778","44.1404861111"
"18","5.36756944444","44.1423194444"
"18","5.36548611111","44.1422071256"
"18","5.36340277778","44.1421688034"
"18","5.36131944444","44.1424788647"
"18","5.35923611111","44.1409821429"
"18","5.3572753268","44.1425694444"
"18","5.35715277778","44.1427083333"
"18","5.35506944444","44.143877584"
"18","5.35310866013","44.1446527778"
"18","5.35298611111","44.1447090841"
"18","5.35293128655","44.1446527778"
"18","5.35298611111","44.1444444444"
"18","5.35350694444","44.1425694444"
"18","5.35412247475","44.1404861111"
"18","5.35483037341","44.1384027778"
"18","5.35506944444","44.1375925926"
"18","5.35553713152","44.1363194444"
"18","5.3564709596","44.1342361111"
"18","5.35715277778","44.1325315657"
"18","5.35729402072","44.1321527778"
"18","5.35756313131","44.1300694444"
"18","5.35817616959","44.1279861111"
"18","5.3580393026","44.1259027778"
"18","5.35791399573","44.1238194444"
"18","5.35730709877","44.1217361111"
"18","5.35715277778","44.1210416667"
"18","5.3567739899","44.1196527778"
"18","5.35681493994","44.1175694444"
"18","5.35626736111","44.1154861111"
"18","5.35555021368","44.1134027778"
"18","5.3550757385","44.1113194444"
"18","5.35506944444","44.1112988174"
"18","5.35298611111","44.1106784188"
"18","5.35128156566","44.1092361111"
"18","5.35090277778","44.1090549517"
"18","5.34881944444","44.108623366"
"18","5.34673611111","44.1084785354"
"18","5.34465277778","44.1084785354"
"18","5.34256944444","44.1077010234"
"18","5.34048611111","44.1077777778"
"18","5.33840277778","44.1085416667"
"18","5.33631944444","44.1090625"
"18","5.33423611111","44.1090873016"
"18","5.33371527778","44.1092361111"
"18","5.33215277778","44.1107986111"
"18","5.33076388889","44.1113194444"
"19","5.29048611111","44.1027907986"
"19","5.29009548611","44.1029861111"
"19","5.29048611111","44.1032578502"
"19","5.29137896825","44.1029861111"
"19","5.29048611111","44.1027907986"
"20","5.34256944444","44.0929482323"
"20","5.34118055556","44.0925694444"
"20","5.34048611111","44.0923800505"
"20","5.33989087302","44.0925694444"
"20","5.33840277778","44.0933707265"
"20","5.3371207265","44.0946527778"
"20","5.33631944444","44.0950385802"
"20","5.33423611111","44.095749269"
"20","5.33293402778","44.0946527778"
"20","5.33215277778","44.0939174837"
"20","5.33006944444","44.0932273392"
"20","5.32798611111","44.0942361111"
"20","5.32734508547","44.0946527778"
"20","5.32590277778","44.0952993295"
"20","5.32381944444","44.0961020531"
"20","5.32300925926","44.0967361111"
"20","5.32195540936","44.0988194444"
"20","5.32173611111","44.0990088384"
"20","5.31965277778","44.0991666667"
"20","5.31775883838","44.1009027778"
"20","5.31756944444","44.1010921717"
"20","5.31548611111","44.1018287037"
"20","5.31461805556","44.1029861111"
"20","5.31361111111","44.1050694444"
"20","5.31548611111","44.1066319444"
"20","5.31618055556","44.1071527778"
"20","5.31548611111","44.1078472222"
"20","5.31340277778","44.1084296595"
"20","5.31131944444","44.1090522876"
"20","5.31092881944","44.1092361111"
"20","5.30923611111","44.1110416667"
"20","5.30891559829","44.1113194444"
"20","5.30715277778","44.1121378968"
"20","5.30506944444","44.1117824074"
"20","5.30298611111","44.1125963262"
"20","5.30131944444","44.1134027778"
"20","5.30090277778","44.1149652778"
"20","5.30084647147","44.1154861111"
"20","5.30090277778","44.1155233135"
"20","5.30298611111","44.1162520425"
"20","5.30506944444","44.1165694444"
"20","5.30715277778","44.1166435185"
"20","5.30923611111","44.1172222222"
"20","5.30977623457","44.1175694444"
"20","5.31114583333","44.1196527778"
"20","5.30923611111","44.1206944444"
"20","5.30732638889","44.1196527778"
"20","5.30715277778","44.1195138889"
"20","5.30506944444","44.1189087302"
"20","5.30298611111","44.1190380237"
"20","5.30090277778","44.1188715278"
"20","5.29881944444","44.1189499665"
"20","5.29673611111","44.1191208629"
"20","5.29564915459","44.1196527778"
"20","5.29465277778","44.1211805556"
"20","5.29418981481","44.1217361111"
"20","5.29294146825","44.1238194444"
"20","5.29266865079","44.1259027778"
"20","5.29256944444","44.1259623016"
"20","5.29238005051","44.1259027778"
"20","5.29048611111","44.1253397147"
"20","5.28875","44.1259027778"
"20","5.28840277778","44.1261805556"
"20","5.28631944444","44.1272185673"
"20","5.28527777778","44.1279861111"
"20","5.28423611111","44.1285694444"
"20","5.28215277778","44.1281281566"
"20","5.28006944444","44.1282924837"
"20","5.27798611111","44.1300590796"
"20","5.27797520361","44.1300694444"
"20","5.27590277778","44.1318686869"
"20","5.27542200855","44.1321527778"
"20","5.27381944444","44.1327655229"
"20","5.27173611111","44.133765681"
"20","5.27027777778","44.1342361111"
"20","5.26965277778","44.1345337302"
"20","5.26826388889","44.1363194444"
"20","5.26756944444","44.1373062865"
"20","5.26652777778","44.1384027778"
"20","5.26548611111","44.1389369658"
"20","5.26340277778","44.1393831699"
"20","5.26161706349","44.1404861111"
"20","5.26131944444","44.1406814236"
"20","5.25923611111","44.142492284"
"20","5.25917824074","44.1425694444"
"20","5.25715277778","44.1445949074"
"20","5.25506944444","44.1444675926"
"20","5.25474893162","44.1446527778"
"20","5.25298611111","44.1466455314"
"20","5.25284722222","44.1467361111"
"20","5.25090277778","44.1474474932"
"20","5.24881944444","44.1484188034"
"20","5.24673611111","44.1487599206"
"20","5.24667100694","44.1488194444"
"20","5.24465277778","44.1504754274"
"20","5.24256944444","44.1508210784"
"20","5.24236111111","44.1509027778"
"20","5.24048611111","44.1517006501"
"20","5.23859809028","44.1529861111"
"20","5.23840277778","44.1530869176"
"20","5.23631944444","44.1541393849"
"20","5.23423611111","44.1544080688"
"20","5.23215277778","44.1547222222"
"20","5.23154793907","44.1550694444"
"20","5.23006944444","44.1560048186"
"20","5.22798611111","44.1560548048"
"20","5.22590277778","44.1565906085"
"20","5.22503895664","44.1571527778"
"20","5.22381944444","44.15837229"
"20","5.22240277778","44.1592361111"
"20","5.22173611111","44.159423377"
"20","5.220625","44.1592361111"
"20","5.21965277778","44.1590604083"
"20","5.21892361111","44.1592361111"
"20","5.21756944444","44.1595789381"
"20","5.21548611111","44.1600839793"
"20","5.21340277778","44.1601591069"
"20","5.21131944444","44.1611560458"
"20","5.21116221174","44.1613194444"
"20","5.20923611111","44.1628206699"
"20","5.20803661616","44.1634027778"
"20","5.20715277778","44.1643142361"
"20","5.20630050505","44.1654861111"
"20","5.20715277778","44.1659861111"
"20","5.2089520202","44.1675694444"
"20","5.20923611111","44.1679600694"
"20","5.21126736111","44.1696527778"
"20","5.20923611111","44.1711574074"
"20","5.20715277778","44.1715893975"
"20","5.20675213675","44.1717361111"
"20","5.20715277778","44.17185058"
"20","5.20923611111","44.1724154589"
"20","5.21045466457","44.1738194444"
"20","5.21131944444","44.1741666667"
"20","5.21340277778","44.1749305556"
"20","5.21548611111","44.1756376263"
"20","5.21604700855","44.1759027778"
"20","5.21756944444","44.1764236111"
"20","5.21965277778","44.1768098073"
"20","5.22173611111","44.1768896199"
"20","5.22257786195","44.1779861111"
"20","5.22381944444","44.1795225694"
"20","5.2245869883","44.1800694444"
"20","5.22590277778","44.1810562865"
"20","5.22798611111","44.1815861111"
"20","5.23006944444","44.1814818738"
"20","5.23215277778","44.1819583333"
"20","5.23236413043","44.1821527778"
"20","5.23280381944","44.1842361111"
